date,air_pres,wind_dir,wind_speed,tide_level
2024-02-01 11:07:00+09:00,1024.0,39.0,6.7,9.99840379165596
2024-02-01 11:22:00+09:00,1024.1,36.0,6.1,13.369072143921922
2024-02-01 11:37:00+09:00,1024.2,39.0,2.6,9.731844301455983
2024-02-01 11:52:00+09:00,1023.9,38.0,5.5,12.102000945396782
2024-02-01 12:07:00+09:00,1023.8,25.0,4.2,9.495194740940292
2024-02-01 12:22:00+09:00,1023.5,21.0,5.2,7.927393813887591
2024-02-01 12:37:00+09:00,1023.2,26.0,4.4,8.414813207314015
2024-02-01 12:52:00+09:00,1023.2,8.0,2.4,3.973825287874428
2024-02-01 13:07:00+09:00,1023.3,26.0,3.7,4.620836955655308
2024-02-01 13:22:00+09:00,1023.2,350.0,3.3,3.372120358724274
2024-02-01 13:37:00+09:00,1022.9,30.0,3.3,1.2435853562647843
2024-02-01 13:52:00+09:00,1022.9,3.0,2.3,2.250486474640308
2024-02-01 14:07:00+09:00,1022.6,34.0,4.0,0.40706427287212676
2024-02-01 14:22:00+09:00,1022.3,33.0,2.7,-0.27386993512613245
2024-02-01 14:37:00+09:00,1022.0,36.0,5.2,-1.7813873931205837
2024-02-01 14:52:00+09:00,1022.3,32.0,6.5,-1.106905805332861
2024-02-01 15:07:00+09:00,1022.5,29.0,5.3,-3.2446298215115768
2024-02-01 15:22:00+09:00,1022.8,30.0,6.0,-1.19193100848452
2024-02-01 15:37:00+09:00,1022.6,39.0,3.3,-2.949631348864898
2024-02-01 15:52:00+09:00,1022.9,44.0,3.1,-3.5221598269741534
2024-02-01 16:07:00+09:00,1023.2,12.0,3.0,0.08243891520344881
2024-02-01 16:22:00+09:00,1023.2,19.0,3.8,-3.147347393730435
2024-02-01 16:37:00+09:00,1023.4,14.0,3.2,-0.22619879178201785
2024-02-01 16:52:00+09:00,1023.6,35.0,4.8,-1.1715294633165794
2024-02-01 17:07:00+09:00,1023.8,36.0,4.6,-2.002949609475861
2024-02-01 17:22:00+09:00,1023.8,23.0,5.6,3.258340219653814
2024-02-01 17:37:00+09:00,1024.2,31.0,4.3,-1.4098180197913166
2024-02-01 17:52:00+09:00,1024.2,31.0,4.8,0.9700810567165696
2024-02-01 18:07:00+09:00,1024.5,27.0,5.9,5.3757815777108
2024-02-01 18:22:00+09:00,1025.0,39.0,4.9,2.7857711284387356
2024-02-01 18:37:00+09:00,1025.0,46.0,4.7,5.17970035498692
2024-02-01 18:52:00+09:00,1025.0,27.0,5.1,4.538713639389947
2024-02-01 19:07:00+09:00,1025.2,55.0,5.3,7.845696340279897
2024-02-01 19:22:00+09:00,1025.1,36.0,5.2,10.085450774185372
2024-02-01 19:37:00+09:00,1025.5,38.0,4.2,10.244816390480267
2024-02-01 19:52:00+09:00,1025.5,40.0,4.5,12.312749306720413
2024-02-01 20:07:00+09:00,1025.6,31.0,5.7,13.280372980024588
2024-02-01 20:22:00+09:00,1025.5,30.0,5.9,15.141006281398873
2024-02-01 20:37:00+09:00,1025.8,40.0,3.4,13.890168951977714
2024-02-01 20:52:00+09:00,1026.0,34.0,4.1,18.525558804256463
2024-02-01 21:07:00+09:00,1026.1,36.0,4.4,21.0469913954324
2024-02-01 21:22:00+09:00,1026.2,39.0,4.4,15.456292173494347
2024-02-01 21:37:00+09:00,1026.3,47.0,6.3,20.757133658358903
2024-02-01 21:52:00+09:00,1026.4,40.0,3.6,19.954815816790905
2024-02-01 22:07:00+09:00,1026.5,43.0,4.3,20.055995560580826
2024-02-01 22:22:00+09:00,1026.4,48.0,4.4,23.06837990500732
2024-02-01 22:37:00+09:00,1026.3,37.0,5.6,20.000405169478448
2024-02-01 22:52:00+09:00,1026.0,57.0,4.1,25.860930090537828
2024-02-01 23:07:00+09:00,1026.0,45.0,3.9,21.65897253746961
2024-02-01 23:22:00+09:00,1025.9,47.0,4.2,21.403516885056348
2024-02-01 23:37:00+09:00,1025.8,43.0,5.1,26.10341190798495
2024-02-01 23:52:00+09:00,1026.0,28.0,5.9,22.76736796807492
2024-02-02 00:07:00+09:00,1026.0,37.0,5.0,25.40404860966883
2024-02-02 00:22:00+09:00,1026.1,31.0,3.5,24.022237319521047
2024-02-02 00:37:00+09:00,1026.0,34.0,4.5,23.63104725888857
2024-02-02 00:52:00+09:00,1025.9,26.0,3.4,27.240132290732085
2024-02-02 01:07:00+09:00,1025.9,40.0,3.1,25.859853276862445
2024-02-02 01:22:00+09:00,1026.1,38.0,4.3,25.50135542498733
2024-02-02 01:37:00+09:00,1026.1,8.0,3.4,23.176520597960135
2024-02-02 01:52:00+09:00,1026.1,11.0,2.9,22.897772221043716
2024-02-02 02:07:00+09:00,1026.1,37.0,3.5,24.677728160205724
2024-02-02 02:22:00+09:00,1026.1,355.0,1.9,24.52871647219959
2024-02-02 02:37:00+09:00,1026.0,328.0,1.7,21.462187674496775
2024-02-02 02:52:00+09:00,1026.0,320.0,0.5,24.48807259156376
2024-02-02 03:07:00+09:00,1025.7,27.0,3.3,24.61414472441225
2024-02-02 03:22:00+09:00,1025.5,337.0,1.8,22.845448985425662
2024-02-02 03:37:00+09:00,1025.3,336.0,2.2,26.18385399208737
2024-02-02 03:52:00+09:00,1025.3,342.0,1.5,25.627773399535386
2024-02-02 04:07:00+09:00,1025.4,332.0,2.6,22.172084427500515
2024-02-02 04:22:00+09:00,1025.0,327.0,2.7,26.80825104082502
2024-02-02 04:37:00+09:00,1025.2,331.0,3.5,27.52463788852694
2024-02-02 04:52:00+09:00,1025.1,347.0,2.4,25.306981902007095
2024-02-02 05:07:00+09:00,1025.0,347.0,2.2,26.138973900769813
2024-02-02 05:22:00+09:00,1025.1,330.0,2.9,27.002894492078063
2024-02-02 05:37:00+09:00,1025.3,339.0,2.0,27.880247889342357
2024-02-02 05:52:00+09:00,1025.4,349.0,2.7,24.752343863758313
2024-02-02 06:07:00+09:00,1025.5,337.0,2.4,31.600790701774272
2024-02-02 06:22:00+09:00,1025.8,326.0,2.7,32.40787872630444
2024-02-02 06:37:00+09:00,1026.1,338.0,3.5,27.15685205762979
2024-02-02 06:52:00+09:00,1026.4,342.0,2.6,30.83208307963703
2024-02-02 07:07:00+09:00,1026.6,349.0,2.2,31.41917702477373
2024-02-02 07:22:00+09:00,1026.9,340.0,1.1,31.905041308705712
2024-02-02 07:37:00+09:00,1026.9,326.0,2.7,32.277954756101636
2024-02-02 07:52:00+09:00,1026.7,325.0,2.1,33.52766574684925
2024-02-02 08:07:00+09:00,1026.9,322.0,3.1,33.645536711559835
2024-02-02 08:22:00+09:00,1027.1,337.0,3.1,32.624737331784615
2024-02-02 08:37:00+09:00,1027.1,341.0,3.1,31.460472841811296
2024-02-02 08:52:00+09:00,1027.2,347.0,3.3,34.15021974793629
2024-02-02 09:07:00+09:00,1027.2,343.0,2.8,34.6939315851847
2024-02-02 09:22:00+09:00,1027.2,333.0,2.2,33.0941738731099
2024-02-02 09:37:00+09:00,1027.2,343.0,2.7,31.356151106289914
2024-02-02 09:52:00+09:00,1027.3,329.0,1.3,32.48759919383228
2024-02-02 10:07:00+09:00,1027.2,357.0,2.4,33.4985329018548
2024-02-02 10:22:00+09:00,1027.3,359.0,2.0,29.40085727057499
2024-02-02 10:37:00+09:00,1027.2,0.0,2.7,32.20787177560785
2024-02-02 10:52:00+09:00,1027.0,23.0,2.3,26.933713096214177
2024-02-02 11:07:00+09:00,1026.8,38.0,3.4,30.59279393576344
2024-02-02 11:22:00+09:00,1027.1,31.0,2.2,26.199299322274523
2024-02-02 11:37:00+09:00,1027.1,29.0,3.0,26.766797168959485
2024-02-02 11:52:00+09:00,1026.8,23.0,2.5,25.308006815666023
2024-02-02 12:07:00+09:00,1026.8,25.0,3.2,23.834749283070174
2024-02-02 12:22:00+09:00,1026.7,33.0,3.7,23.358078618014606
2024-02-02 12:37:00+09:00,1026.8,32.0,3.6,19.88856829734819
2024-02-02 12:52:00+09:00,1026.5,29.0,2.7,20.436703776693953
2024-02-02 13:07:00+09:00,1026.1,22.0,3.3,19.013315271718444
2024-02-02 13:22:00+09:00,1026.0,21.0,2.7,16.629976365416624
2024-02-02 13:37:00+09:00,1026.0,29.0,3.1,16.29929553869905
2024-02-02 13:52:00+09:00,1025.8,30.0,3.4,16.03503934087886
2024-02-02 14:07:00+09:00,1025.5,32.0,2.7,10.852046342540746
2024-02-02 14:22:00+09:00,1025.5,41.0,2.3,13.765917663909605
2024-02-02 14:37:00+09:00,1025.6,44.0,3.2,9.792499233477693
2024-02-02 14:52:00+09:00,1025.8,8.0,1.8,9.947199040117551
2024-02-02 15:07:00+09:00,1026.1,18.0,2.3,8.24420563879157
2024-02-02 15:22:00+09:00,1026.4,49.0,3.2,6.695688851162032
2024-02-02 15:37:00+09:00,1026.5,62.0,3.5,5.311067882425874
2024-02-02 15:52:00+09:00,1026.5,27.0,2.3,8.096425297850226
2024-02-02 16:07:00+09:00,1026.3,40.0,3.6,5.054128346020484
2024-02-02 16:22:00+09:00,1026.2,52.0,3.2,3.1826942861524365
2024-02-02 16:37:00+09:00,1026.2,53.0,2.5,6.4769070866912575
2024-02-02 16:52:00+09:00,1026.5,60.0,2.1,4.928163152077463
2024-02-02 17:07:00+09:00,1026.3,37.0,3.2,6.524997696726292
2024-02-02 17:22:00+09:00,1026.3,34.0,3.9,4.25372457764562
2024-02-02 17:37:00+09:00,1026.6,37.0,3.2,5.099113328875392
2024-02-02 17:52:00+09:00,1026.9,35.0,3.4,4.045028908120049
2024-02-02 18:07:00+09:00,1027.2,41.0,2.6,7.074971790125446
2024-02-02 18:22:00+09:00,1027.2,35.0,4.1,7.172476539003679
2024-02-02 18:37:00+09:00,1027.3,19.0,3.7,6.321352662965072
2024-02-02 18:52:00+09:00,1027.8,24.0,3.5,9.50577845500057
2024-02-02 19:07:00+09:00,1027.9,340.0,1.4,7.710282545607797
2024-02-02 19:22:00+09:00,1028.1,339.0,1.3,9.919665381652656
2024-02-02 19:37:00+09:00,1028.4,32.0,1.7,10.118921141336141
2024-02-02 19:52:00+09:00,1028.3,0.0,1.5,13.29321844428717
2024-02-02 20:07:00+09:00,1028.1,18.0,1.9,12.42798596541229
2024-02-02 20:22:00+09:00,1027.8,19.0,2.0,13.509128620676833
2024-02-02 20:37:00+09:00,1027.6,24.0,2.5,17.523374559603468
2024-02-02 20:52:00+09:00,1027.8,335.0,0.3,12.458726786535088
2024-02-02 21:07:00+09:00,1027.8,329.0,2.5,17.304970069846945
2024-02-02 21:22:00+09:00,1028.3,327.0,1.6,18.054167690239744
2024-02-02 21:37:00+09:00,1028.6,331.0,1.7,16.701076317774053
2024-02-02 21:52:00+09:00,1028.5,338.0,1.7,19.243412229443003
2024-02-02 22:07:00+09:00,1028.4,354.0,2.2,19.6819178332663
2024-02-02 22:22:00+09:00,1028.4,328.0,2.7,21.020202029228855
2024-02-02 22:37:00+09:00,1028.0,5.0,1.8,23.264357889419735
2024-02-02 22:52:00+09:00,1028.1,343.0,2.3,19.42239213935303
2024-02-02 23:07:00+09:00,1028.1,330.0,2.5,19.50352834514728
2024-02-02 23:22:00+09:00,1027.9,320.0,1.8,25.517465332990323
2024-02-02 23:37:00+09:00,1028.1,322.0,1.8,23.47368100664643
2024-02-02 23:52:00+09:00,1028.3,330.0,2.5,23.38086774417316
2024-02-03 00:07:00+09:00,1028.5,335.0,1.4,28.246569124992387
2024-02-03 00:22:00+09:00,1028.4,342.0,2.5,24.077060876881333
2024-02-03 00:37:00+09:00,1028.2,343.0,2.8,24.87748523227775
2024-02-03 00:52:00+09:00,1028.4,342.0,1.8,26.652212022753332
2024-02-03 01:07:00+09:00,1028.4,351.0,2.1,28.405366919788644
2024-02-03 01:22:00+09:00,1028.3,343.0,2.8,29.14144203386885
2024-02-03 01:37:00+09:00,1028.5,1.0,1.5,27.865890377315495
2024-02-03 01:52:00+09:00,1028.8,327.0,1.3,27.585605659045008
2024-02-03 02:07:00+09:00,1028.9,342.0,1.9,25.309202761729814
2024-02-03 02:22:00+09:00,1029.0,343.0,2.3,32.04704030932598
2024-02-03 02:37:00+09:00,1029.0,345.0,2.5,25.810961450513517
2024-02-03 02:52:00+09:00,1029.0,348.0,2.4,25.61376756158491
2024-02-03 03:07:00+09:00,1028.8,347.0,2.8,28.4684766067437
2024-02-03 03:22:00+09:00,1028.6,345.0,1.9,27.387448151517276
2024-02-03 03:37:00+09:00,1028.5,359.0,1.7,28.381476203766944
2024-02-03 03:52:00+09:00,1028.5,333.0,1.9,25.458956415511075
2024-02-03 04:07:00+09:00,1028.5,340.0,2.4,28.625224946228677
2024-02-03 04:22:00+09:00,1028.2,344.0,2.5,28.88214378610481
2024-02-03 04:37:00+09:00,1028.0,356.0,3.0,25.227974798980288
2024-02-03 04:52:00+09:00,1028.3,350.0,2.9,30.657546849641232
2024-02-03 05:07:00+09:00,1028.2,359.0,2.7,28.16268257702982
2024-02-03 05:22:00+09:00,1028.4,321.0,3.1,27.732819084487375
2024-02-03 05:37:00+09:00,1028.3,343.0,2.4,27.35573463634501
2024-02-03 05:52:00+09:00,1028.5,319.0,3.7,31.01828447074015
2024-02-03 06:07:00+09:00,1028.4,4.0,3.6,27.70705419305554
2024-02-03 06:22:00+09:00,1028.4,1.0,2.0,29.40885790286682
2024-02-03 06:37:00+09:00,1029.0,346.0,2.4,30.111037244077885
2024-02-03 06:52:00+09:00,1029.4,325.0,2.9,28.80155242541077
2024-02-03 07:07:00+09:00,1029.3,357.0,2.7,31.46889154244326
2024-02-03 07:22:00+09:00,1029.4,358.0,1.4,28.101854792780145
2024-02-03 07:37:00+09:00,1029.6,347.0,2.3,31.68929072773092
2024-02-03 07:52:00+09:00,1029.6,344.0,3.3,28.21986932187795
2024-02-03 08:07:00+09:00,1029.6,338.0,2.7,30.68197013363745
2024-02-03 08:22:00+09:00,1029.3,332.0,3.9,33.063744117717434
2024-02-03 08:37:00+09:00,1029.0,331.0,1.7,29.353377724677586
2024-02-03 08:52:00+09:00,1029.2,330.0,3.0,33.53955238460682
2024-02-03 09:07:00+09:00,1028.9,330.0,2.7,31.612056848890646
2024-02-03 09:22:00+09:00,1029.0,340.0,2.5,32.56247977682365
2024-02-03 09:37:00+09:00,1028.8,338.0,2.7,33.38489026099701
2024-02-03 09:52:00+09:00,1028.5,335.0,2.4,31.076408033609773
2024-02-03 10:07:00+09:00,1028.7,34.0,2.9,29.6375741879093
2024-02-03 10:22:00+09:00,1028.8,43.0,2.7,32.07245641663306
2024-02-03 10:37:00+09:00,1028.9,14.0,1.9,30.388456883676312
2024-02-03 10:52:00+09:00,1028.7,348.0,2.1,25.59583105569824
2024-02-03 11:07:00+09:00,1028.5,317.0,2.6,29.706966258207814
2024-02-03 11:22:00+09:00,1028.4,291.0,1.3,27.735503364903707
2024-02-03 11:37:00+09:00,1028.4,307.0,2.6,25.695408607054247
2024-02-03 11:52:00+09:00,1028.3,315.0,1.1,24.600111277139163
2024-02-03 12:07:00+09:00,1027.7,354.0,2.1,24.461815500484846
2024-02-03 12:22:00+09:00,1027.6,10.0,1.2,23.291071058222194
2024-02-03 12:37:00+09:00,1027.0,37.0,1.4,21.09665257178183
2024-02-03 12:52:00+09:00,1026.7,56.0,1.4,18.885753189089424
2024-02-03 13:07:00+09:00,1027.0,31.0,2.2,22.66445439505278
2024-02-03 13:22:00+09:00,1026.5,71.0,1.8,18.438394121081387
2024-02-03 13:37:00+09:00,1026.6,83.0,1.2,17.21352669221016
2024-02-03 13:52:00+09:00,1026.3,70.0,2.2,16.996854539916324
2024-02-03 14:07:00+09:00,1026.3,72.0,2.7,13.797015078135221
2024-02-03 14:22:00+09:00,1026.3,92.0,3.0,14.624626265922206
2024-02-03 14:37:00+09:00,1026.0,70.0,1.6,12.492328310249306
2024-02-03 14:52:00+09:00,1025.9,68.0,2.1,12.414501823140341
2024-02-03 15:07:00+09:00,1025.8,72.0,1.2,8.406688353376172
2024-02-03 15:22:00+09:00,1025.5,101.0,2.0,8.484780976237595
2024-02-03 15:37:00+09:00,1025.4,82.0,1.0,6.66408452318362
2024-02-03 15:52:00+09:00,1025.4,56.0,2.6,7.958362502577428
2024-02-03 16:07:00+09:00,1025.2,85.0,1.4,5.378988369999082
2024-02-03 16:22:00+09:00,1025.1,106.0,2.9,5.934302611267574
2024-02-03 16:37:00+09:00,1025.0,88.0,1.4,4.629246642369768
2024-02-03 16:52:00+09:00,1025.0,43.0,3.5,4.465304444991247
2024-02-03 17:07:00+09:00,1025.2,52.0,2.8,3.4407391837412717
2024-02-03 17:22:00+09:00,1025.2,61.0,2.4,3.5510713262458005
2024-02-03 17:37:00+09:00,1025.4,85.0,1.9,2.789713058848964
2024-02-03 17:52:00+09:00,1025.4,20.0,2.9,2.148655712847381
2024-02-03 18:07:00+09:00,1025.5,32.0,2.4,6.619105049003739
2024-02-03 18:22:00+09:00,1025.5,12.0,1.7,2.191973674145869
2024-02-03 18:37:00+09:00,1025.5,17.0,2.1,1.8581681790022753
2024-02-03 18:52:00+09:00,1025.5,42.0,3.4,2.608646267914276
2024-02-03 19:07:00+09:00,1025.5,57.0,2.3,3.43426024664679
2024-02-03 19:22:00+09:00,1025.5,351.0,1.6,3.3254412711517602
2024-02-03 19:37:00+09:00,1025.5,359.0,2.2,5.271807733862019
2024-02-03 19:52:00+09:00,1025.5,353.0,1.7,6.261796462032596
2024-02-03 20:07:00+09:00,1025.8,0.0,3.3,6.282414514989458
2024-02-03 20:22:00+09:00,1025.7,343.0,2.5,8.3191922831245
2024-02-03 20:37:00+09:00,1025.7,352.0,2.5,9.356387813976372
2024-02-03 20:52:00+09:00,1025.6,348.0,2.1,9.377452469596587
2024-02-03 21:07:00+09:00,1025.6,356.0,2.5,12.36572525232451
2024-02-03 21:22:00+09:00,1025.7,351.0,1.4,13.305284047779601
2024-02-03 21:37:00+09:00,1025.7,330.0,2.3,13.181852765309898
2024-02-03 21:52:00+09:00,1025.6,323.0,2.7,13.98364862336686
2024-02-03 22:07:00+09:00,1025.5,338.0,2.8,14.702056188865082
2024-02-03 22:22:00+09:00,1025.4,331.0,3.0,16.332034226026124
2024-02-03 22:37:00+09:00,1025.5,326.0,2.4,16.87219534225812
2024-02-03 22:52:00+09:00,1025.4,344.0,3.1,21.324542014742892
2024-02-03 23:07:00+09:00,1025.4,315.0,1.8,18.69388950691671
2024-02-03 23:22:00+09:00,1025.3,331.0,2.3,18.98704953219864
2024-02-03 23:37:00+09:00,1025.4,333.0,2.5,20.2118818482479
2024-02-03 23:52:00+09:00,1025.2,328.0,1.8,20.376339256655847
2024-02-04 00:07:00+09:00,1025.1,335.0,2.5,24.487631921889776
2024-02-04 00:22:00+09:00,1025.0,330.0,1.8,22.551619319045308
2024-02-04 00:37:00+09:00,1025.0,321.0,2.7,23.572504952929833
2024-02-04 00:52:00+09:00,1025.0,317.0,1.6,25.552865053128443
2024-02-04 01:07:00+09:00,1025.0,312.0,2.0,24.493994138169523
2024-02-04 01:22:00+09:00,1025.0,4.0,0.4,25.39650471050279
2024-02-04 01:37:00+09:00,1025.0,336.0,1.7,26.26108205214505
2024-02-04 01:52:00+09:00,1025.0,331.0,2.0,28.089273413613267
2024-02-04 02:07:00+09:00,1024.8,311.0,2.6,25.884186929364574
2024-02-04 02:22:00+09:00,1024.6,330.0,1.8,23.650989824835676
2024-02-04 02:37:00+09:00,1024.3,338.0,2.0,28.39712568069457
2024-02-04 02:52:00+09:00,1024.5,330.0,3.4,29.132212110328098
2024-02-04 03:07:00+09:00,1024.7,326.0,1.8,26.86762694517555
2024-02-04 03:22:00+09:00,1024.5,347.0,2.6,28.615835945957222
2024-02-04 03:37:00+09:00,1024.6,352.0,1.5,28.38955152917871
2024-02-04 03:52:00+09:00,1024.6,326.0,2.9,27.20083470233523
2024-02-04 04:07:00+09:00,1024.4,342.0,2.6,29.060258137899147
2024-02-04 04:22:00+09:00,1024.2,344.0,2.3,26.97623647023356
2024-02-04 04:37:00+09:00,1024.5,330.0,3.3,30.954602517885867
2024-02-04 04:52:00+09:00,1024.5,351.0,2.7,25.998469599058303
2024-02-04 05:07:00+09:00,1024.6,333.0,2.3,30.10837645693188
2024-02-04 05:22:00+09:00,1024.6,336.0,2.9,30.282669305666403
2024-02-04 05:37:00+09:00,1024.3,349.0,3.3,26.518041595722845
2024-02-04 05:52:00+09:00,1024.6,336.0,2.6,30.810131427912005
2024-02-04 06:07:00+09:00,1024.6,335.0,2.6,25.15407218467831
2024-02-04 06:22:00+09:00,1024.7,347.0,2.8,30.544904411989876
2024-02-04 06:37:00+09:00,1025.0,338.0,3.6,28.97778417401144
2024-02-04 06:52:00+09:00,1025.1,326.0,2.4,30.44796062432001
2024-02-04 07:07:00+09:00,1025.2,339.0,2.2,28.950537393549084
2024-02-04 07:22:00+09:00,1025.0,337.0,3.4,27.48007190766009
2024-02-04 07:37:00+09:00,1025.4,316.0,3.9,31.030097602414983
2024-02-04 07:52:00+09:00,1025.7,325.0,3.0,27.592671201777826
2024-02-04 08:07:00+09:00,1026.0,336.0,2.5,31.15804790538924
2024-02-04 08:22:00+09:00,1026.2,336.0,2.6,31.71457116937698
2024-02-04 08:37:00+09:00,1026.1,348.0,1.3,29.24883307432718
2024-02-04 08:52:00+09:00,1026.0,335.0,3.4,31.746120640958523
2024-02-04 09:07:00+09:00,1026.1,345.0,3.1,30.191119047919074
2024-02-04 09:22:00+09:00,1025.8,346.0,2.4,29.568801342288317
2024-02-04 09:37:00+09:00,1025.7,0.0,2.3,31.86540232865653
2024-02-04 09:52:00+09:00,1025.5,16.0,3.8,27.069356912956877
2024-02-04 10:07:00+09:00,1025.4,35.0,5.3,31.172083139470203
2024-02-04 10:22:00+09:00,1025.9,42.0,2.9,30.168507762084502
2024-02-04 10:37:00+09:00,1026.1,26.0,3.7,28.057265038679063
2024-02-04 10:52:00+09:00,1026.3,28.0,4.4,28.84054282253313
2024-02-04 11:07:00+09:00,1026.5,24.0,4.1,26.523597628107893
2024-02-04 11:22:00+09:00,1026.6,12.0,2.2,29.114005188710806
2024-02-04 11:37:00+09:00,1026.4,25.0,4.4,26.62074850620664
2024-02-04 11:52:00+09:00,1025.9,32.0,5.9,24.053266302502905
2024-02-04 12:07:00+09:00,1025.7,37.0,5.1,25.42058806719311
2024-02-04 12:22:00+09:00,1025.4,38.0,5.2,25.730667123600966
2024-02-04 12:37:00+09:00,1025.3,33.0,4.8,26.98999255603356
2024-02-04 12:52:00+09:00,1025.0,44.0,6.6,18.203519041042792
2024-02-04 13:07:00+09:00,1025.0,37.0,5.2,23.374906833326776
2024-02-04 13:22:00+09:00,1025.0,33.0,4.8,21.50701930081751
2024-02-04 13:37:00+09:00,1025.0,33.0,5.4,16.60258906844689
2024-02-04 13:52:00+09:00,1025.0,37.0,4.2,17.66494126934254
2024-02-04 14:07:00+09:00,1025.0,49.0,4.8,18.698656757387425
2024-02-04 14:22:00+09:00,1025.0,37.0,4.3,17.710069977852203
2024-02-04 14:37:00+09:00,1024.6,17.0,5.4,15.70752345957461
2024-02-04 14:52:00+09:00,1025.0,354.0,3.3,9.701339220589904
2024-02-04 15:07:00+09:00,1025.0,31.0,2.9,11.70351078808882
2024-02-04 15:22:00+09:00,1024.7,34.0,2.3,11.727161350349338
2024-02-04 15:37:00+09:00,1024.9,16.0,3.2,7.785847439604961
2024-02-04 15:52:00+09:00,1024.9,3.0,2.0,9.892808444658275
2024-02-04 16:07:00+09:00,1024.5,32.0,5.3,10.060267182965099
2024-02-04 16:22:00+09:00,1025.0,27.0,3.8,6.298875234769717
2024-02-04 16:37:00+09:00,1024.8,14.0,4.5,5.617370821731512
2024-02-04 16:52:00+09:00,1024.7,37.0,5.0,7.022480978571547
2024-02-04 17:07:00+09:00,1025.0,28.0,3.0,6.519059434481115
2024-02-04 17:22:00+09:00,1025.2,24.0,2.2,0.11041343219021371
2024-02-04 17:37:00+09:00,1025.0,29.0,4.5,1.798742727822317
2024-02-04 17:52:00+09:00,1025.3,9.0,3.1,2.5855969743876486
2024-02-04 18:07:00+09:00,1025.1,17.0,3.0,1.4722562807581294
2024-02-04 18:22:00+09:00,1025.0,24.0,3.5,2.459954172273008
2024-02-04 18:37:00+09:00,1025.1,28.0,4.3,-0.4501098257926426
2024-02-04 18:52:00+09:00,1025.0,38.0,2.5,-1.2569836323412833
2024-02-04 19:07:00+09:00,1024.6,16.0,3.9,3.039622645731402
2024-02-04 19:22:00+09:00,1024.1,38.0,7.1,-1.561217398380311
2024-02-04 19:37:00+09:00,1024.2,36.0,5.2,-2.0622499597742916
2024-02-04 19:52:00+09:00,1024.0,33.0,4.9,1.531410436729896
2024-02-04 20:07:00+09:00,1023.8,37.0,5.4,-0.7881102157362143
2024-02-04 20:22:00+09:00,1024.2,24.0,3.6,-0.03159481283101684
2024-02-04 20:37:00+09:00,1024.1,30.0,3.8,4.787409778587094
2024-02-04 20:52:00+09:00,1024.1,27.0,4.0,0.6530437130565119
2024-02-04 21:07:00+09:00,1024.1,13.0,3.2,1.5478591761745086
2024-02-04 21:22:00+09:00,1024.2,26.0,4.1,2.4537471401468522
2024-02-04 21:37:00+09:00,1024.1,17.0,4.5,4.352963058902379
2024-02-04 21:52:00+09:00,1024.2,8.0,2.7,8.229132501368738
2024-02-04 22:07:00+09:00,1024.1,355.0,2.7,6.068118398393029
2024-02-04 22:22:00+09:00,1024.2,349.0,2.4,4.8586491413527035
2024-02-04 22:37:00+09:00,1024.1,352.0,3.4,6.592638709680109
2024-02-04 22:52:00+09:00,1024.1,12.0,2.4,11.265171667125585
2024-02-04 23:07:00+09:00,1024.0,1.0,2.2,10.874171155919392
2024-02-04 23:22:00+09:00,1023.3,26.0,2.8,10.419810314315498
2024-02-04 23:37:00+09:00,1022.9,12.0,1.4,8.903760697905248
2024-02-04 23:52:00+09:00,1022.5,14.0,2.4,13.328390542998573
2024-02-05 00:07:00+09:00,1022.5,25.0,3.7,15.696028414315673
2024-02-05 00:22:00+09:00,1022.6,35.0,4.1,15.008393756527365
2024-02-05 00:37:00+09:00,1023.2,17.0,2.5,12.266267439533912
2024-02-05 00:52:00+09:00,1023.2,30.0,2.2,15.469436992767832
2024-02-05 01:07:00+09:00,1023.1,40.0,3.8,16.616908741407002
2024-02-05 01:22:00+09:00,1022.9,28.0,2.5,18.707338898083492
2024-02-05 01:37:00+09:00,1022.6,35.0,3.4,18.739603798553315
2024-02-05 01:52:00+09:00,1021.3,39.0,3.0,15.713410529637528
2024-02-05 02:07:00+09:00,1020.4,29.0,3.2,22.62984578575005
2024-02-05 02:22:00+09:00,1020.4,33.0,2.2,22.49177310824134
2024-02-05 02:37:00+09:00,1020.2,41.0,4.0,20.30401450667609
2024-02-05 02:52:00+09:00,1020.5,24.0,3.5,18.073287589918948
2024-02-05 03:07:00+09:00,1019.9,14.0,2.8,26.807908136748836
2024-02-05 03:22:00+09:00,1019.5,82.0,4.2,19.517304411189727
2024-02-05 03:37:00+09:00,1019.3,49.0,2.8,22.211417832226253
2024-02-05 03:52:00+09:00,1019.0,44.0,4.3,23.900080521196685
2024-02-05 04:07:00+09:00,1018.6,73.0,3.4,20.592461433280814
2024-02-05 04:22:00+09:00,1017.8,70.0,3.3,20.29665922176507
2024-02-05 04:37:00+09:00,1017.5,52.0,3.3,23.01949398742404
2024-02-05 04:52:00+09:00,1017.8,82.0,3.2,24.766515874755314
2024-02-05 05:07:00+09:00,1017.9,79.0,2.6,22.54221160587639
2024-02-05 05:22:00+09:00,1017.4,92.0,5.4,23.350356411332253
2024-02-05 05:37:00+09:00,1016.9,80.0,3.5,25.1944338261531
2024-02-05 05:52:00+09:00,1016.4,79.0,2.8,19.078033509781818
2024-02-05 06:07:00+09:00,1016.5,66.0,6.1,22.00513967231338
2024-02-05 06:22:00+09:00,1016.1,64.0,7.3,22.980239589531454
